Example;PredX;PredY;ActualX;ActualY;ErrorX;ErrorY;Distance;MeasX;MeasY
2402;6493.478171;2428.298094;6231.400000;2700.000000;262.078171;-271.701906;377.500852;6257.000000;2619.000000
2403;6458.620398;2475.302489;6248.600000;2700.000000;210.020398;-224.697511;307.567129;6239.000000;2687.000000
2404;6485.070815;2472.945886;6265.700000;2700.000000;219.370815;-227.054114;315.716843;6269.000000;2685.000000
2405;6470.021230;2503.292004;6282.900000;2700.000000;187.121230;-196.707996;271.492892;6268.000000;2732.000000
2406;6483.751186;2483.293788;6300.000000;2700.000000;183.751186;-216.706212;284.123354;6273.000000;2701.000000
2407;6577.677488;2462.530499;6300.000000;2700.000000;277.677488;-237.469501;365.371798;6374.000000;2675.000000
2408;6616.214613;2383.215256;6314.100000;2699.900000;302.114613;-316.684744;437.678496;6383.000000;2564.000000
2409;6648.563560;2399.888048;6328.100000;2699.700000;320.463560;-299.811952;438.844050;6429.000000;2589.000000
2410;6628.854170;2401.567585;6342.200000;2699.300000;286.654170;-297.732415;413.297960;6406.000000;2590.000000
2411;6578.565106;2460.510858;6356.200000;2698.700000;222.365106;-238.189142;325.853200;6374.000000;2672.000000
2412;6820.132001;2294.117041;6370.300000;2697.900000;449.832001;-403.782959;604.474571;6597.000000;2464.000000
2413;6804.990620;2258.095598;6384.300000;2697.000000;420.690620;-438.904402;607.961900;6567.000000;2420.000000
